leftpic, middlepic, rightpic, steering angle, break, throttle, speedmph, battery temp, battery %
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_31_071.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_31_071.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_31_071.jpg,-1,0,0,0.60044635,27.83,93.62
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_31_635.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_31_635.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_31_635.jpg,-0.645155533,0,0.6641654,1.72426235,27.83,93.62
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_32_183.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_32_183.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_32_183.jpg,-0.51776465,0,0.8640691,4.913915,27.83,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_32_752.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_32_752.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_32_752.jpg,0.238675117,0.767730067,0,2.356055433,27.83,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_33_232.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_33_232.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_33_232.jpg,0.822335967,0.592320383,0,4.144086667,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_33_738.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_33_738.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_33_738.jpg,0.96477865,0.065961357,0.06762745,5.909856833,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_34_245.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_34_245.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_34_245.jpg,-0.037632805,0,1,2.3357839,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_34_785.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_34_785.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_34_785.jpg,-0.147673767,0,1,1.468244533,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_35_279.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_35_279.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_35_279.jpg,-0.479033117,0,0.7899718,4.797824667,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_35_758.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_35_758.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_35_758.jpg,-0.916596567,0.1639373,0.0132664,5.356294167,27.82,93.61
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_36_238.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_36_238.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_36_238.jpg,0.263830518,0.9230895,0,1.552889817,27.82,93.6
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_36_689.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_36_689.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_36_689.jpg,0.818040867,0.547617117,0,5.234046833,27.82,93.6
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_37_194.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_37_194.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_37_194.jpg,0.922298333,0.305507283,0,7.872101833,27.82,93.6
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_37_669.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_37_669.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_37_669.jpg,0.9320315,0.269249833,0,10.2116275,27.82,93.59
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_38_167.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_38_167.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_38_167.jpg,0.756510783,0.31891595,0,12.87402167,27.81,93.59
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_38_685.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_38_685.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_38_685.jpg,0.151510316,0.784705417,0,17.33298,27.81,93.58
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_39_150.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_39_150.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_39_150.jpg,0.349207888,0.862762983,0,24.52329667,27.82,93.55
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_39_624.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_39_624.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_39_624.jpg,0,1,0,34.11681,27.83,93.5
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_40_082.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_40_082.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_40_082.jpg,0,1,0,43.54762833,27.86,93.44
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_40_533.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_40_533.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_40_533.jpg,0,1,0,52.29470833,27.89,93.38
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_40_984.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_40_984.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_40_984.jpg,0,1,0,60.53476333,27.93,93.31
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_41_464.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_41_464.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_41_464.jpg,0.125480007,1,0,68.51095833,27.97,93.23
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_41_902.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_41_902.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_41_902.jpg,-0.16530825,0.965230767,0,75.69826,28.02,93.16
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_42_325.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_42_325.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_42_325.jpg,0,1,0,80.15468833,28.04,93.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_42_757.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_42_757.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_42_757.jpg,-0.113381588,0.983993717,0,80.313155,28.04,93.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_43_215.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_43_215.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_43_215.jpg,0,1,0,80.33412833,28.04,93.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_43_690.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_43_690.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_43_690.jpg,-0.1177604,0.989431717,0,80.31262667,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_44_158.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_44_158.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_44_158.jpg,-0.056073283,0.977507067,0,80.30836333,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_44_626.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_44_626.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_44_626.jpg,0.210242003,0.99314915,0,80.10586667,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_45_119.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_45_119.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_45_119.jpg,-0.637978117,0.6466312,0,80.07933833,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_45_630.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_45_630.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_45_630.jpg,0.005203633,0.929343833,0,80.28762833,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_46_128.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_46_128.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_46_128.jpg,0.02088335,1,0,80.33187,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_46_687.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_46_687.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_46_687.jpg,-0.193306387,1,0,80.32318,28.03,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_47_187.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_47_187.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_47_187.jpg,0.04688868,0.999441133,0,80.33321667,28.03,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_47_706.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_47_706.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_47_706.jpg,-0.028556833,0.99625745,0,80.32246,28.03,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_48_187.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_48_187.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_48_187.jpg,-0.05190375,1,0,80.32878167,28.03,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_48_697.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_48_697.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_48_697.jpg,-0.122869817,0.998800633,0,80.31564,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_49_194.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_49_194.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_49_194.jpg,-0.029149293,1,0,80.33183,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_49_692.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_49_692.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_49_692.jpg,0,1,0,80.338105,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_50_186.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_50_186.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_50_186.jpg,0.097796207,1,0,80.33447333,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_50_705.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_50_705.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_50_705.jpg,-0.22591955,0.95186815,0,80.28520833,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_51_213.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_51_213.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_51_213.jpg,0.109689283,0.991660917,0,80.32567333,28.02,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_51_713.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_51_713.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_51_713.jpg,-0.020805965,1,0,80.33401,28.02,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_52_232.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_52_232.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_52_232.jpg,0,1,0,80.33620333,28.02,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_52_744.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_52_744.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_52_744.jpg,-0.063732167,1,0,80.33112333,28.02,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_53_254.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_53_254.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_53_254.jpg,0,1,0,80.33570667,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_53_759.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_53_759.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_53_759.jpg,0,1,0,80.33623833,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_54_296.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_54_296.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_54_296.jpg,-0.069251783,0.999811617,0,80.32997667,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_54_762.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_54_762.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_54_762.jpg,0,1,0,80.33623667,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_55_202.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_55_202.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_55_202.jpg,0.059116792,0.991309267,0,80.32874167,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_55_629.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_55_629.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_55_629.jpg,0.07846575,0.9797614,0,80.31571,28.01,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_56_056.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_56_056.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_56_056.jpg,-0.154246103,0.975491367,0,80.30355,28.01,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_56_554.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_56_554.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_56_554.jpg,-0.098871868,0.9988697,0,80.32506833,28.01,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_57_112.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_57_112.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_57_112.jpg,0.16660825,0.999623233,0,80.32977833,28.01,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_57_637.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_57_637.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_57_637.jpg,-0.470507717,0.794530683,0,80.17027167,28.01,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_58_105.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_58_105.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_58_105.jpg,0.108806082,0.981827317,0,80.31915667,28,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_58_571.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_58_571.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_58_571.jpg,-0.175690382,0.994492933,0,80.309505,28,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_59_021.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_59_021.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_59_021.jpg,0.083600128,0.926505517,0,80.24792833,28,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_59_461.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_59_461.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_59_461.jpg,-0.19175315,0.994756667,0,80.31877167,28,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_27_59_887.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_27_59_887.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_27_59_887.jpg,-0.151428684,0.969318683,0,80.29617,28,93.07
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_00_349.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_00_349.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_00_349.jpg,-0.058151782,0.999811617,0,80.31732833,28,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_00_817.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_00_817.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_00_817.jpg,-0.029929968,1,0,80.33546167,28,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_01_406.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_01_406.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_01_406.jpg,-0.300381083,0.929029833,0,80.25240167,28,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_01_864.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_01_864.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_01_864.jpg,0.1503381,0.965004717,0,80.30542,28,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_02_321.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_02_321.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_02_321.jpg,-0.120797618,0.950298267,0,80.274575,28,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_02_774.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_02_774.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_02_774.jpg,0,1,0,80.33399833,27.99,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_03_219.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_03_219.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_03_219.jpg,-0.004303613,1,0,80.33533667,27.99,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_03_665.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_03_665.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_03_665.jpg,-0.12012775,0.9893438,0,80.31439,27.99,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_04_171.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_04_171.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_04_171.jpg,-0.012556828,1,0,80.28973667,27.99,93.06
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_04_748.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_04_748.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_04_748.jpg,0.075788672,0.991089483,0,80.32411,27.99,93.05
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_308.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_308.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_308.jpg,0.014312875,0.99684145,0,80.31820833,27.99,93.05
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_05_808.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_05_808.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_05_808.jpg,-0.007413968,1,0,80.33417167,27.99,93.05
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_332.jpg,-0.151460087,0.971811633,0,80.30237167,27.99,93.05
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_06_780.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_06_780.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_06_780.jpg,0.293509167,0.736064917,0.07849715,80.08249667,27.99,93.05
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_352.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_352.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_352.jpg,-0.14057985,0,0.962241767,71.00311167,28,93.08
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_07_907.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_07_907.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_07_907.jpg,-0.2031607,0.521881783,0,62.22019333,28.02,93.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_432.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_432.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_432.jpg,-0.159474672,0.05706545,0,63.23174833,28.02,93.1
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_08_955.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_08_955.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_08_955.jpg,-0.450153867,0.061999032,0,59.95082333,28.02,93.11
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_09_530.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_09_530.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_09_530.jpg,-0.316810098,0.091330267,0,56.75192167,28.02,93.12
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_078.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_078.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_078.jpg,-0.478220892,0,0.09845115,52.301305,28.02,93.13
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_10_602.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_10_602.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_10_602.jpg,-0.21028785,0,0.125113617,44.48429833,28.02,93.14
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_134.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_134.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_134.jpg,-0.152370415,0.03305714,0.259462083,37.778205,28.02,93.16
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_11_607.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_11_607.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_11_607.jpg,-0.062321325,0.48733862,0.151369967,34.323545,28.02,93.16
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_12_042.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_12_042.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_12_042.jpg,0.271405567,0.8035228,0,40.78731167,28.03,93.12
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_12_466.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_12_466.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_12_466.jpg,0.161789583,0.900439583,0,45.98809333,28.04,93.09
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_12_909.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_12_909.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_12_909.jpg,-0.35193739,0.909237083,0,53.39596833,28.07,93.04
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_13_358.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_13_358.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_13_358.jpg,-0.011141733,0.920810067,0,59.65341833,28.09,92.99
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_13_869.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_13_869.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_13_869.jpg,0.157218315,0.973720567,0,67.07304,28.12,92.91
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_14_342.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_14_342.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_14_342.jpg,0.252877167,0.958254317,0,74.907765,28.18,92.82
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_14_852.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_14_852.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_14_852.jpg,0.01412875,0.90649925,0,79.80915,28.2,92.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_15_332.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_15_332.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_15_332.jpg,0.938191567,0.315579517,0,78.7423,28.2,92.76
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_15_833.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_15_833.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_15_833.jpg,0.518128732,0.59859355,0,72.10356833,28.21,92.78
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_16_308.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_16_308.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_16_308.jpg,-0.102331833,0.9758807,0,68.67776333,28.21,92.79
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_16_778.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_16_778.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_16_778.jpg,0.292651083,0.92457145,0,72.84382167,28.22,92.75
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_17_284.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_17_284.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_17_284.jpg,0.046239712,0.979472533,0,75.28798167,28.23,92.72
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_17_755.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_17_755.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_17_755.jpg,0.294281517,0.76701425,0,76.90799333,28.23,92.7
E:\Users\Matt\Documents\IMG\center_2018_04_27_15_28_18_225.jpg,E:\Users\Matt\Documents\IMG\left_2018_04_27_15_28_18_225.jpg,E:\Users\Matt\Documents\IMG\right_2018_04_27_15_28_18_225.jpg,-0.696131967,0.591667317,0,78.911695,28.23,92.68
